Palais des festivals - Cannes;Le Soldat Rose;2024-01-06;https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9zdGF0aWMuYXBpZGFlLXRvdXJpc21lLmNvbS9maWxlc3RvcmUvb2JqZXRzLXRvdXJpc3RpcXVlcy9pbWFnZXMvMjM2LzE5Mi8yMDY5MzIyOC5qcGc=/image.jpg;https://www.palaisdesfestivals.com/offres/le-soldat-rose-cannes-fr-4257938/
Palais des festivals - Cannes;Orchestre National de Cannes - Concert du Nouvel An - Music on Broadway !;2024-01-07;https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9zdGF0aWMuYXBpZGFlLXRvdXJpc21lLmNvbS9maWxlc3RvcmUvb2JqZXRzLXRvdXJpc3RpcXVlcy9pbWFnZXMvMTIxLzE2Mi8xNzIxMjAyNS5qcGc=/image.jpg;https://www.palaisdesfestivals.com/offres/orchestre-national-de-cannes-concert-du-nouvel-an-music-on-broadway-cannes-fr-4190179/
Palais des festivals - Cannes;Amour, Gloire et Mozart - Episode 3;2024-01-11;https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9zdGF0aWMuYXBpZGFlLXRvdXJpc21lLmNvbS9maWxlc3RvcmUvb2JqZXRzLXRvdXJpc3RpcXVlcy9pbWFnZXMvMjI1LzI0MS8xNzM2MzQyNS5qcGc=/image.jpg;https://www.palaisdesfestivals.com/offres/amour-gloire-et-mozart-episode-3-cannes-fr-4198004/
Palais des festivals - Cannes;Amour, Gloire et Mozart - Episode 3;2024-01-14;https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9zdGF0aWMuYXBpZGFlLXRvdXJpc21lLmNvbS9maWxlc3RvcmUvb2JqZXRzLXRvdXJpc3RpcXVlcy9pbWFnZXMvMjI1LzI0MS8xNzM2MzQyNS5qcGc=/image.jpg;https://www.palaisdesfestivals.com/offres/amour-gloire-et-mozart-episode-3-cannes-fr-4198004/
Palais des festivals - Cannes;Baby concert - Janvier;2024-01-13;https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9zdGF0aWMuYXBpZGFlLXRvdXJpc21lLmNvbS9maWxlc3RvcmUvb2JqZXRzLXRvdXJpc3RpcXVlcy9pbWFnZXMvMTMvMTY2LzIwMTYyMDYxLmpwZw==/image.jpg;https://www.palaisdesfestivals.com/offres/baby-concert-janvier-cannes-fr-4197981/
Palais des festivals - Cannes;Ballet Julien Lestel - Rodin;2024-01-14;https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9zdGF0aWMuYXBpZGFlLXRvdXJpc21lLmNvbS9maWxlc3RvcmUvb2JqZXRzLXRvdXJpc3RpcXVlcy9pbWFnZXMvMTIxLzk2LzE3MjYwNjY1LmpwZw==/image.jpg;https://www.palaisdesfestivals.com/offres/ballet-julien-lestel-rodin-cannes-fr-4189190/
Palais des festivals - Cannes;Break the floor international;2024-01-21;https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9zdGF0aWMuYXBpZGFlLXRvdXJpc21lLmNvbS9maWxlc3RvcmUvb2JqZXRzLXRvdXJpc3RpcXVlcy9pbWFnZXMvMTQxLzk2LzE3MjYwNjg1LmpwZw==/image.jpg;https://www.palaisdesfestivals.com/offres/break-the-floor-international-cannes-fr-4190186/
Palais des festivals - Cannes;Orchestre de Cannes /Yaron Deutsch;2024-01-24;https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9zdGF0aWMuYXBpZGFlLXRvdXJpc21lLmNvbS9maWxlc3RvcmUvb2JqZXRzLXRvdXJpc3RpcXVlcy9pbWFnZXMvNjUvMTMzLzE5NzYwNDQ5LmpwZw==/image.jpg;https://www.palaisdesfestivals.com/offres/orchestre-de-cannes-yaron-deutsch-cannes-fr-4492549/
Palais des festivals - Cannes;Baxter Dury / Royal Republic;2024-01-24;https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9zdGF0aWMuYXBpZGFlLXRvdXJpc21lLmNvbS9maWxlc3RvcmUvb2JqZXRzLXRvdXJpc3RpcXVlcy9pbWFnZXMvMTcwLzEzMC8xOTc1OTc4Ni5qcGc=/image.jpg;https://www.palaisdesfestivals.com/offres/baxter-dury-royal-republic-cannes-fr-4492550/
Palais des festivals - Cannes;Kid Francescoli / French 79;2024-01-25;https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9zdGF0aWMuYXBpZGFlLXRvdXJpc21lLmNvbS9maWxlc3RvcmUvb2JqZXRzLXRvdXJpc3RpcXVlcy9pbWFnZXMvNTgvMTMxLzE5NzU5OTMwLmpwZw==/image.jpg;https://www.palaisdesfestivals.com/offres/kid-francescoli-french-79-cannes-fr-4492547/
Palais des festivals - Cannes;Yemi Alade;2024-01-25;https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9zdGF0aWMuYXBpZGFlLXRvdXJpc21lLmNvbS9maWxlc3RvcmUvb2JqZXRzLXRvdXJpc3RpcXVlcy9pbWFnZXMvMjAzLzEzMS8xOTc2MDA3NS5qcGc=/image.jpg;https://www.palaisdesfestivals.com/offres/yemi-alade-cannes-fr-4492548/
Palais des festivals - Cannes;Black Star / De La Soul Live Band;2024-01-26;https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9zdGF0aWMuYXBpZGFlLXRvdXJpc21lLmNvbS9maWxlc3RvcmUvb2JqZXRzLXRvdXJpc3RpcXVlcy9pbWFnZXMvMjA0LzEyNy8yMDI4MzM0MC5qcGc=/image.jpg;https://www.palaisdesfestivals.com/offres/black-star-de-la-soul-live-band-cannes-fr-4593493/
Palais des festivals - Cannes;Madame Monsieur / Clara Yse;2024-01-26;https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9zdGF0aWMuYXBpZGFlLXRvdXJpc21lLmNvbS9maWxlc3RvcmUvb2JqZXRzLXRvdXJpc3RpcXVlcy9pbWFnZXMvNy8xMzAvMTk3NTk2MjMuanBn/image.jpg;https://www.palaisdesfestivals.com/offres/madame-monsieur-clara-yse-cannes-fr-4492545/
Palais des festivals - Cannes;Ensemble Alicantus;2024-01-27;https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9zdGF0aWMuYXBpZGFlLXRvdXJpc21lLmNvbS9maWxlc3RvcmUvb2JqZXRzLXRvdXJpc3RpcXVlcy9pbWFnZXMvMjE5LzE2OS8yMDI5NDEwNy5qcGc=/image.jpg;https://www.palaisdesfestivals.com/offres/ensemble-alicantus-cannes-fr-4594426/
Palais des festivals - Cannes;Soolking;2024-01-27;https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9zdGF0aWMuYXBpZGFlLXRvdXJpc21lLmNvbS9maWxlc3RvcmUvb2JqZXRzLXRvdXJpc3RpcXVlcy9pbWFnZXMvMzgvMTMyLzE5NzYwMTY2LmpwZw==/image.jpg;https://www.palaisdesfestivals.com/offres/soolking-cannes-fr-4492546/
Palais des festivals - Cannes;Amour, Gloire et Mozart - Episode 4;2024-01-25;https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9zdGF0aWMuYXBpZGFlLXRvdXJpc21lLmNvbS9maWxlc3RvcmUvb2JqZXRzLXRvdXJpc3RpcXVlcy9pbWFnZXMvNjYvMjQyLzE3MzYzNTIyLmpwZw==/image.jpg;https://www.palaisdesfestivals.com/offres/amour-gloire-et-mozart-episode-4-cannes-fr-4197985/
Palais des festivals - Cannes;Amour, Gloire et Mozart - Episode 4;2024-01-28;https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9zdGF0aWMuYXBpZGFlLXRvdXJpc21lLmNvbS9maWxlc3RvcmUvb2JqZXRzLXRvdXJpc3RpcXVlcy9pbWFnZXMvNjYvMjQyLzE3MzYzNTIyLmpwZw==/image.jpg;https://www.palaisdesfestivals.com/offres/amour-gloire-et-mozart-episode-4-cannes-fr-4197985/
Palais des festivals - Cannes;Le manteau de Janis;2024-02-02;https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9zdGF0aWMuYXBpZGFlLXRvdXJpc21lLmNvbS9maWxlc3RvcmUvb2JqZXRzLXRvdXJpc3RpcXVlcy9pbWFnZXMvMTUyLzE4MS8yMDQyODE4NC5qcGc=/image.jpg;https://www.palaisdesfestivals.com/offres/le-manteau-de-janis-cannes-fr-4190188/
Palais des festivals - Cannes;Conférence "Les Voix qui enchantent";2024-02-02;https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9zdGF0aWMuYXBpZGFlLXRvdXJpc21lLmNvbS9maWxlc3RvcmUvb2JqZXRzLXRvdXJpc3RpcXVlcy9pbWFnZXMvMTkwLzExNC8yMDY3MzIxNC5qcGc=/image.jpg;https://www.palaisdesfestivals.com/offres/conference-les-voix-qui-enchantent-cannes-fr-4614223/
Palais des festivals - Cannes;La fondation Aznavour présente : Aznavour classique;2024-02-04;https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9zdGF0aWMuYXBpZGFlLXRvdXJpc21lLmNvbS9maWxlc3RvcmUvb2JqZXRzLXRvdXJpc3RpcXVlcy9pbWFnZXMvMzMvOTcvMTcyNjA4MzMuanBn/image.jpg;https://www.palaisdesfestivals.com/offres/la-fondation-aznavour-presente-aznavour-classique-cannes-fr-4190185/
Palais des festivals - Cannes;Sous la Présidence de S.A.R. la Princesse de Hanovre -  Les Ballets de Monté-Carlo -  Jean-Christophe Maillot - ROMÉO et JULIETTE;2024-02-11;https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9zdGF0aWMuYXBpZGFlLXRvdXJpc21lLmNvbS9maWxlc3RvcmUvb2JqZXRzLXRvdXJpc3RpcXVlcy9pbWFnZXMvMTUyLzk4LzE3MjYxMjA4LmpwZw==/image.jpg;https://www.palaisdesfestivals.com/offres/sous-la-presidence-de-s-a-r-la-princesse-de-hanovre-les-ballets-de-monte-carlo-jean-christophe-maillot-romeo-et-juliette-cannes-fr-4190180/
Palais des festivals - Cannes;Une oeuvre, une heure - Bernstein;2024-02-11;https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9zdGF0aWMuYXBpZGFlLXRvdXJpc21lLmNvbS9maWxlc3RvcmUvb2JqZXRzLXRvdXJpc3RpcXVlcy9pbWFnZXMvMTcwLzIwNy8xNzIyMzU5NC5qcGc=/image.jpg;https://www.palaisdesfestivals.com/offres/une-oeuvre-une-heure-bernstein-cannes-fr-4198003/
Palais des festivals - Cannes;Orchestre National de Cannes - Samuel Barber par Renaud Capuçon;2024-02-18;https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9zdGF0aWMuYXBpZGFlLXRvdXJpc21lLmNvbS9maWxlc3RvcmUvb2JqZXRzLXRvdXJpc3RpcXVlcy9pbWFnZXMvMTYzLzE2Mi8xNzIxMjA2Ny5qcGc=/image.jpg;https://www.palaisdesfestivals.com/offres/orchestre-national-de-cannes-samuel-barber-par-renaud-capucon-cannes-fr-4190189/
Palais des festivals - Cannes;Le bel aujourd'hui - Bruno Montovani;2024-02-22;https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9zdGF0aWMuYXBpZGFlLXRvdXJpc21lLmNvbS9maWxlc3RvcmUvb2JqZXRzLXRvdXJpc3RpcXVlcy9pbWFnZXMvMTA3LzIzOC8xNzIzMTQ2Ny5qcGc=/image.jpg;https://www.palaisdesfestivals.com/offres/le-bel-aujourdhui-bruno-montovani-cannes-fr-4197993/
